reit_name,location,asset_type,cap_rate_pct,occupancy
ケネディクス・レジデンシャル・ネクスト投資法人,東京都世田谷区瀬田二丁目31番29号,,3.4,100.0
ケネディクス・レジデンシャル・ネクスト投資法人,東京都江東区大島四丁目8番4号,,3.4,98.3
ケネディクス・レジデンシャル・ネクスト投資法人,東京都世田谷区成城四丁目16番25号,,3.3,100.0
ケネディクス・レジデンシャル・ネクスト投資法人,東京都立川市曙町二丁目28番29号,,3.5,97.0
ケネディクス・レジデンシャル・ネクスト投資法人,東京都墨田区吾妻橋一丁目9番8号,,3.3,95.4
ケネディクス・レジデンシャル・ネクスト投資法人,東京都品川区中延六丁目6番1号,,3.6,97.6
ケネディクス・レジデンシャル・ネクスト投資法人,東京都目黒区鷹番二丁目4番3号,,3.4,95.4
ケネディクス・レジデンシャル・ネクスト投資法人,東京都板橋区中丸町2番地6,,3.4,100.0
ケネディクス・レジデンシャル・ネクスト投資法人,東京都江東区豊洲一丁目2番33,,3.5,100.0
ケネディクス・レジデンシャル・ネクスト投資法人,東京都墨田区亀沢二丁目19番13号,,3.2,100.0
ケネディクス・レジデンシャル・ネクスト投資法人,東京都豊島区東池袋五丁目44番16号,,3.6,100.0
ケネディクス・レジデンシャル・ネクスト投資法人,東京都大田区南六郷三丁目9番13,,3.4,100.0
ケネディクス・レジデンシャル・ネクスト投資法人,東京都世田谷区玉堤一丁目16番23号,,3.5,95.9
ケネディクス・レジデンシャル・ネクスト投資法人,東京都台東区浅草七丁目2番10号,,3.3,88.9
ケネディクス・レジデンシャル・ネクスト投資法人,東京都武蔵野市吉祥寺東町一丁目23番20号,,3.8,100.0
ケネディクス・レジデンシャル・ネクスト投資法人,東京都目黒区八雲三丁目11番27号,,3.1,97.8
ケネディクス・レジデンシャル・ネクスト投資法人,東京都港区南麻布二丁目3番22号,,3.1,97.1
ケネディクス・レジデンシャル・ネクスト投資法人,東京都千代田区内神田二丁目8番2号,,3.1,100.0
ケネディクス・レジデンシャル・ネクスト投資法人,東京都墨田区千歳一丁目5番3号,,3.5,98.7
ケネディクス・レジデンシャル・ネクスト投資法人,東京都杉並区阿佐谷南一丁目47番24号,,3.2,96.4
ケネディクス・レジデンシャル・ネクスト投資法人,東京都新宿区大久保二丁目1番9号,,3.2,97.9
ケネディクス・レジデンシャル・ネクスト投資法人,東京都台東区台東二丁目13番7号,,3.3,100.0
ケネディクス・レジデンシャル・ネクスト投資法人,東京都三鷹市下連雀四丁目15番31号,,3.5,94.2
ケネディクス・レジデンシャル・ネクスト投資法人,東京都台東区入谷一丁目10番7号,,3.5,100.0
